0.044321,0.031231,0.034406,0.036635,0.033296,0.036054,0.039318,0.033446,0.035125,0.035038
0.045089,0.031996,0.035241,0.037336,0.034057,0.036782,0.040102,0.03421,0.035789,0.03575
0.0486,0.03552,0.038947,0.040571,0.03755,0.040064,0.043677,0.037706,0.038879,0.039047
0.054552,0.04153,0.045041,0.046106,0.043488,0.045554,0.049713,0.043633,0.044214,0.044698
0.061777,0.048864,0.052258,0.052892,0.050719,0.052159,0.057023,0.050832,0.050806,0.051631
0.069249,0.05648,0.059583,0.059979,0.058219,0.05896,0.064574,0.058286,0.057734,0.058868
0.0763,0.063685,0.066408,0.066729,0.065317,0.065382,0.071702,0.065331,0.064366,0.06575
0.082577,0.070107,0.072448,0.072795,0.071655,0.071133,0.07806,0.071617,0.070344,0.071915
0.087948,0.0756,0.077618,0.078034,0.077094,0.07611,0.083522,0.07701,0.075511,0.077214
0.092413,0.080157,0.081945,0.082429,0.081631,0.080317,0.088089,0.08151,0.079841,0.08163
0.096042,0.083846,0.085511,0.086034,0.085331,0.083814,0.091832,0.085184,0.08338,0.085221
0.098936,0.086769,0.088414,0.088937,0.088292,0.086685,0.094849,0.088131,0.086209,0.088079
0.1012,0.089038,0.090754,0.091232,0.090621,0.089017,0.097246,0.090454,0.088424,0.090305
0.10294,0.090759,0.092623,0.093015,0.09242,0.090892,0.099122,0.092256,0.090117,0.092001
0.10425,0.092028,0.094102,0.09437,0.09378,0.092385,0.10057,0.093624,0.091375,0.093256
0.1052,0.092929,0.09526,0.095372,0.09478,0.093561,0.10166,0.094639,0.092274,0.094149
0.10586,0.093532,0.096154,0.096086,0.095487,0.094472,0.10246,0.095365,0.09288,0.094749
0.1063,0.093894,0.096832,0.096565,0.095957,0.095167,0.10303,0.095856,0.093248,0.095111
0.10654,0.094064,0.097334,0.096853,0.096236,0.095683,0.1034,0.096159,0.093422,0.095281
0.10664,0.094081,0.097692,0.096986,0.09636,0.096051,0.10362,0.096309,0.093441,0.095298
0.10661,0.093976,0.097933,0.096995,0.096362,0.096299,0.10372,0.096337,0.093336,0.095193
0.10649,0.093774,0.098079,0.096904,0.096265,0.096447,0.10372,0.096267,0.093132,0.094991
0.10629,0.093496,0.098147,0.096733,0.096089,0.096514,0.10364,0.096118,0.092848,0.094711
0.10604,0.093159,0.098153,0.096498,0.095851,0.096515,0.10349,0.095907,0.092503,0.094371
0.10573,0.092774,0.098107,0.096212,0.095563,0.09646,0.10329,0.095646,0.092108,0.093983
0.10539,0.092353,0.09802,0.095885,0.095236,0.096362,0.10305,0.095346,0.091674,0.093558
0.10502,0.091904,0.097899,0.095527,0.094878,0.096227,0.10278,0.095015,0.091211,0.093104
0.10462,0.091434,0.09775,0.095143,0.094496,0.096062,0.10248,0.09466,0.090725,0.092628
0.10421,0.090948,0.09758,0.09474,0.094096,0.095873,0.10216,0.094285,0.090222,0.092136
0.10379,0.09045,0.097392,0.094322,0.093681,0.095665,0.10183,0.093896,0.089707,0.091632
0.10335,0.089944,0.09719,0.093892,0.093256,0.095441,0.10148,0.093496,0.089182,0.091119
0.10291,0.089432,0.096976,0.093454,0.092823,0.095204,0.10112,0.093087,0.088652,0.0906
0.10246,0.088917,0.096754,0.09301,0.092385,0.094957,0.10076,0.092673,0.088117,0.090078
0.10202,0.0884,0.096524,0.092563,0.091943,0.094702,0.10039,0.092254,0.087581,0.089554
0.10156,0.087883,0.096289,0.092112,0.091498,0.094441,0.10002,0.091833,0.087045,0.08903
0.10111,0.087366,0.096049,0.09166,0.091052,0.094174,0.099639,0.09141,0.086509,0.088506
0.10066,0.086851,0.095805,0.091208,0.090606,0.093904,0.099262,0.090986,0.085975,0.087984
0.10021,0.086338,0.095559,0.090757,0.090161,0.09363,0.098883,0.090563,0.085443,0.087464
0.099758,0.085827,0.095312,0.090306,0.089717,0.093355,0.098504,0.09014,0.084915,0.086947
0.09931,0.08532,0.095063,0.089857,0.089274,0.093078,0.098126,0.089719,0.08439,0.086434
0.098864,0.084816,0.094813,0.089411,0.088833,0.0928,0.097748,0.089299,0.08387,0.085924
0.098421,0.084316,0.094562,0.088966,0.088394,0.092522,0.097371,0.088881,0.083353,0.085418
0.09798,0.08382,0.094311,0.088524,0.087958,0.092243,0.096996,0.088465,0.082841,0.084916
0.097543,0.083327,0.094061,0.088085,0.087525,0.091965,0.096622,0.088051,0.082333,0.084418
0.097108,0.082839,0.09381,0.087649,0.087094,0.091686,0.09625,0.08764,0.081831,0.083925
0.096676,0.082354,0.09356,0.087217,0.086667,0.091409,0.09588,0.087231,0.081333,0.083436
0.096248,0.081874,0.09331,0.086787,0.086242,0.091132,0.095512,0.086825,0.08084,0.082951
0.095822,0.081399,0.093061,0.08636,0.08582,0.090855,0.095145,0.086422,0.080352,0.082472
0.0954,0.080927,0.092813,0.085937,0.085402,0.09058,0.094781,0.086021,0.079868,0.081996
0.094981,0.08046,0.092565,0.085518,0.084986,0.090306,0.094419,0.085624,0.07939,0.081526
0.094566,0.079997,0.092319,0.085101,0.084574,0.090032,0.094059,0.085229,0.078917,0.08106
0.094154,0.079538,0.092073,0.084688,0.084165,0.08976,0.093701,0.084837,0.078448,0.080598
0.093745,0.079083,0.091828,0.084279,0.083759,0.089489,0.093346,0.084448,0.077985,0.080141
0.093339,0.078633,0.091583,0.083872,0.083356,0.089219,0.092992,0.084061,0.077526,0.079688
0.092936,0.078187,0.09134,0.08347,0.082956,0.088951,0.092641,0.083678,0.077072,0.07924
0.092537,0.077745,0.091098,0.08307,0.08256,0.088683,0.092292,0.083297,0.076623,0.078797
0.092141,0.077307,0.090856,0.082674,0.082166,0.088417,0.091946,0.082919,0.076179,0.078357
0.091748,0.076873,0.090616,0.082281,0.081776,0.088152,0.091601,0.082545,0.075739,0.077923
0.091359,0.076444,0.090377,0.081892,0.081389,0.087889,0.091259,0.082172,0.075304,0.077492
0.090973,0.076018,0.090138,0.081506,0.081005,0.087626,0.090919,0.081803,0.074874,0.077066
0.090589,0.075596,0.089901,0.081123,0.080623,0.087365,0.090581,0.081436,0.074448,0.076644
0.090209,0.075178,0.089664,0.080743,0.080245,0.087105,0.090246,0.081073,0.074027,0.076226
0.089832,0.074765,0.089429,0.080366,0.07987,0.086847,0.089912,0.080712,0.073611,0.075813
0.089458,0.074355,0.089194,0.079993,0.079498,0.08659,0.089581,0.080353,0.073199,0.075403
0.089088,0.073949,0.088961,0.079623,0.079129,0.086334,0.089252,0.079998,0.072791,0.074998
0.08872,0.073546,0.088728,0.079256,0.078763,0.086079,0.088925,0.079645,0.072387,0.074597
0.088355,0.073148,0.088497,0.078892,0.078399,0.085826,0.0886,0.079294,0.071988,0.0742
0.087993,0.072753,0.088266,0.078532,0.078039,0.085574,0.088278,0.078947,0.071593,0.073806
0.087635,0.072362,0.088037,0.078174,0.077682,0.085323,0.087957,0.078602,0.071203,0.073417
0.087279,0.071975,0.087808,0.07782,0.077327,0.085073,0.087638,0.078259,0.070816,0.073032
0.086926,0.071591,0.08758,0.077468,0.076975,0.084825,0.087322,0.07792,0.070434,0.07265
0.086576,0.071211,0.087354,0.077119,0.076626,0.084578,0.087008,0.077582,0.070056,0.072272
0.086229,0.070835,0.087128,0.076774,0.07628,0.084332,0.086695,0.077248,0.069682,0.071899
0.085884,0.070462,0.086903,0.076431,0.075936,0.084087,0.086385,0.076916,0.069312,0.071528
0.085543,0.070092,0.08668,0.076092,0.075596,0.083844,0.086077,0.076586,0.068945,0.071162
0.085204,0.069726,0.086457,0.075755,0.075258,0.083602,0.085771,0.076259,0.068583,0.070799
0.084868,0.069364,0.086235,0.075421,0.074922,0.083361,0.085467,0.075934,0.068225,0.07044
0.084535,0.069005,0.086014,0.07509,0.07459,0.083121,0.085164,0.075612,0.06787,0.070085
0.084205,0.068649,0.085794,0.074761,0.07426,0.082883,0.084864,0.075293,0.067519,0.069733
0.083877,0.068296,0.085575,0.074436,0.073933,0.082646,0.084566,0.074975,0.067172,0.069384
0.083552,0.067947,0.085357,0.074113,0.073608,0.08241,0.08427,0.07466,0.066829,0.06904
0.08323,0.067602,0.085139,0.073793,0.073286,0.082175,0.083975,0.074348,0.06649,0.068698
0.08291,0.067259,0.084923,0.073476,0.072966,0.081941,0.083683,0.074038,0.066154,0.06836
0.082593,0.06692,0.084708,0.073162,0.072649,0.081709,0.083392,0.07373,0.065821,0.068026
0.082279,0.066584,0.084493,0.07285,0.072335,0.081477,0.083104,0.073424,0.065492,0.067694
0.081967,0.066251,0.08428,0.072541,0.072023,0.081247,0.082817,0.073121,0.065167,0.067366
0.081658,0.065921,0.084067,0.072234,0.071713,0.081018,0.082532,0.072821,0.064845,0.067042
0.081351,0.065594,0.083856,0.07193,0.071406,0.080791,0.082249,0.072522,0.064527,0.06672
0.081047,0.065271,0.083645,0.071629,0.071102,0.080564,0.081968,0.072226,0.064212,0.066402
0.080745,0.06495,0.083435,0.07133,0.0708,0.080338,0.081689,0.071932,0.0639,0.066087
0.080446,0.064633,0.083226,0.071034,0.0705,0.080114,0.081411,0.07164,0.063592,0.065776
0.080149,0.064318,0.083018,0.070741,0.070203,0.079891,0.081136,0.07135,0.063287,0.065467
0.079854,0.064007,0.08281,0.070449,0.069908,0.079669,0.080862,0.071063,0.062986,0.065161
0.079563,0.063698,0.082604,0.070161,0.069615,0.079448,0.08059,0.070778,0.062687,0.064859
0.079273,0.063392,0.082399,0.069875,0.069325,0.079228,0.08032,0.070495,0.062392,0.064559
0.078986,0.063089,0.082194,0.069591,0.069037,0.079009,0.080051,0.070214,0.0621,0.064263
0.078701,0.062789,0.08199,0.06931,0.068752,0.078792,0.079784,0.069935,0.061811,0.063969
0.078419,0.062492,0.081787,0.069031,0.068468,0.078575,0.07952,0.069658,0.061525,0.063679
0.078138,0.062198,0.081585,0.068754,0.068187,0.07836,0.079256,0.069384,0.061242,0.063391
0.077861,0.061906,0.081384,0.06848,0.067908,0.078145,0.078995,0.069111,0.060963,0.063107
0.077585,0.061617,0.081184,0.068208,0.067632,0.077932,0.078735,0.068841,0.060686,0.062825
0.077312,0.061331,0.080985,0.067939,0.067358,0.07772,0.078477,0.068572,0.060412,0.062546
0.077041,0.061048,0.080786,0.067671,0.067085,0.077509,0.07822,0.068306,0.060141,0.06227
0.076772,0.060767,0.080588,0.067406,0.066815,0.077299,0.077966,0.068042,0.059873,0.061996
0.076505,0.060489,0.080391,0.067144,0.066548,0.07709,0.077713,0.067779,0.059608,0.061725
0.076241,0.060213,0.080195,0.066883,0.066282,0.076882,0.077461,0.067519,0.059346,0.061457
0.075979,0.05994,0.08,0.066625,0.066018,0.076675,0.077211,0.067261,0.059086,0.061192
0.075719,0.05967,0.079806,0.066369,0.065757,0.076469,0.076963,0.067004,0.05883,0.06093
0.075461,0.059402,0.079612,0.066115,0.065497,0.076265,0.076717,0.06675,0.058576,0.06067
0.075205,0.059137,0.07942,0.065864,0.06524,0.076061,0.076472,0.066497,0.058325,0.060412
0.074951,0.058874,0.079228,0.065614,0.064985,0.075858,0.076229,0.066247,0.058076,0.060157
0.074699,0.058614,0.079037,0.065367,0.064732,0.075657,0.075987,0.065998,0.05783,0.059905
0.07445,0.058356,0.078846,0.065121,0.06448,0.075456,0.075747,0.065751,0.057587,0.059655
0.074202,0.0581,0.078657,0.064878,0.064231,0.075256,0.075508,0.065506,0.057347,0.059408
0.073957,0.057847,0.078468,0.064637,0.063984,0.075058,0.075271,0.065263,0.057109,0.059164
0.073713,0.057597,0.07828,0.064398,0.063739,0.07486,0.075036,0.065022,0.056873,0.058921
0.073472,0.057348,0.078093,0.064161,0.063496,0.074663,0.074802,0.064782,0.05664,0.058681
0.073232,0.057102,0.077907,0.063926,0.063254,0.074468,0.07457,0.064545,0.05641,0.058444
0.072995,0.056859,0.077722,0.063693,0.063015,0.074273,0.074339,0.064309,0.056182,0.058209
0.072759,0.056617,0.077537,0.063462,0.062777,0.07408,0.074109,0.064075,0.055956,0.057976
0.072759,0.056617,0.077537,0.063462,0.062777,0.07408,0.074109,0.064075,0.055956,0.057976
0.073293,0.057143,0.078188,0.063934,0.063303,0.074615,0.074666,0.064607,0.056397,0.058459
0.076573,0.06043,0.081711,0.066942,0.066562,0.077706,0.078014,0.067873,0.059266,0.061527
0.082294,0.066206,0.087623,0.072252,0.072268,0.083005,0.083825,0.073571,0.064382,0.066952
0.089292,0.073307,0.094659,0.078815,0.079269,0.08942,0.090911,0.080543,0.070758,0.073662
0.096538,0.080693,0.1018,0.08568,0.086541,0.096032,0.098241,0.087772,0.077473,0.080678
0.10336,0.087671,0.10845,0.092211,0.093413,0.10227,0.10515,0.094593,0.083894,0.087341
0.10942,0.093867,0.11431,0.09806,0.099526,0.10783,0.11129,0.10066,0.089662,0.093289
0.11457,0.099136,0.1193,0.10308,0.10474,0.11262,0.11653,0.10583,0.094622,0.098373
0.11882,0.10347,0.12345,0.10726,0.10906,0.11664,0.12088,0.11011,0.098748,0.10258
0.12223,0.10694,0.12684,0.11066,0.11254,0.11996,0.12441,0.11357,0.10208,0.10596
0.12491,0.10965,0.12956,0.11335,0.11528,0.12264,0.12721,0.1163,0.10471,0.10861
0.12696,0.1117,0.13173,0.11544,0.1174,0.12479,0.1294,0.11841,0.10673,0.11063
0.12849,0.11321,0.13342,0.11701,0.11898,0.12649,0.13107,0.12,0.10823,0.11212
0.12958,0.11426,0.13473,0.11816,0.12013,0.1278,0.1323,0.12116,0.10929,0.11317
0.13033,0.11496,0.13571,0.11896,0.12092,0.1288,0.13318,0.12196,0.11,0.11387
0.13079,0.11535,0.13644,0.11947,0.12142,0.12953,0.13378,0.12248,0.11041,0.11427
0.13101,0.11551,0.13694,0.11975,0.12168,0.13005,0.13414,0.12277,0.11059,0.11443
0.13105,0.11548,0.13727,0.11984,0.12175,0.13039,0.13431,0.12287,0.11058,0.11441
0.13095,0.11529,0.13746,0.11978,0.12167,0.13058,0.13433,0.12281,0.11042,0.11423
0.13072,0.11499,0.13753,0.1196,0.12147,0.13065,0.13423,0.12264,0.11013,0.11394
0.1304,0.11459,0.13751,0.11931,0.12118,0.13063,0.13403,0.12237,0.10975,0.11355
0.13001,0.11411,0.13741,0.11895,0.1208,0.13052,0.13375,0.12203,0.10928,0.11308
0.12956,0.11358,0.13725,0.11852,0.12036,0.13035,0.1334,0.12162,0.10876,0.11256
0.12906,0.113,0.13703,0.11805,0.11988,0.13012,0.13301,0.12116,0.10819,0.11199
0.12853,0.11239,0.13678,0.11754,0.11936,0.12985,0.13257,0.12067,0.10759,0.11138
0.12797,0.11175,0.1365,0.11699,0.11881,0.12955,0.13211,0.12015,0.10695,0.11075
0.12738,0.1111,0.13618,0.11643,0.11824,0.12921,0.13162,0.1196,0.1063,0.1101
0.12678,0.11043,0.13585,0.11584,0.11765,0.12886,0.13111,0.11904,0.10563,0.10943
0.12617,0.10974,0.1355,0.11524,0.11704,0.12848,0.13058,0.11846,0.10495,0.10875
0.12556,0.10906,0.13513,0.11464,0.11643,0.12809,0.13005,0.11787,0.10426,0.10807
0.12493,0.10837,0.13476,0.11402,0.11581,0.12769,0.1295,0.11728,0.10357,0.10738
0.1243,0.10767,0.13437,0.1134,0.11519,0.12728,0.12895,0.11668,0.10288,0.10669
0.12368,0.10698,0.13398,0.11278,0.11457,0.12686,0.1284,0.11608,0.10218,0.106
0.12305,0.10629,0.13359,0.11216,0.11394,0.12644,0.12784,0.11548,0.10149,0.10531
0.12242,0.1056,0.13319,0.11153,0.11332,0.12601,0.12728,0.11488,0.1008,0.10462
0.12179,0.10491,0.13279,0.11091,0.11269,0.12557,0.12673,0.11427,0.10011,0.10393
0.12117,0.10423,0.13238,0.11029,0.11207,0.12514,0.12617,0.11367,0.099428,0.10325
0.12054,0.10355,0.13198,0.10967,0.11145,0.12471,0.12561,0.11308,0.09875,0.10258
0.11992,0.10287,0.13157,0.10906,0.11083,0.12427,0.12505,0.11248,0.098077,0.10191
0.11931,0.1022,0.13117,0.10845,0.11022,0.12383,0.1245,0.11189,0.09741,0.10124
0.1187,0.10154,0.13076,0.10784,0.10961,0.1234,0.12395,0.1113,0.096748,0.10058
0.11809,0.10088,0.13036,0.10724,0.10901,0.12296,0.1234,0.11071,0.096093,0.099929
0.11749,0.10023,0.12995,0.10664,0.1084,0.12253,0.12285,0.11013,0.095443,0.099281
0.11689,0.09958,0.12955,0.10605,0.10781,0.1221,0.12231,0.10955,0.0948,0.098638
0.11629,0.098938,0.12915,0.10546,0.10721,0.12166,0.12177,0.10898,0.094163,0.098002
0.11571,0.098302,0.12875,0.10487,0.10663,0.12123,0.12123,0.10841,0.093533,0.097371
0.11512,0.097672,0.12835,0.10429,0.10604,0.12081,0.12069,0.10784,0.092909,0.096746
0.11454,0.097047,0.12795,0.10371,0.10546,0.12038,0.12016,0.10728,0.092291,0.096128
0.11396,0.096428,0.12755,0.10314,0.10488,0.11995,0.11963,0.10672,0.091679,0.095515
0.11339,0.095814,0.12715,0.10258,0.10431,0.11953,0.11911,0.10616,0.091075,0.094909
0.11282,0.095207,0.12676,0.10201,0.10375,0.11911,0.11859,0.10561,0.090476,0.094308
0.11226,0.094605,0.12637,0.10146,0.10318,0.11869,0.11807,0.10507,0.089883,0.093713
0.1117,0.094008,0.12598,0.1009,0.10263,0.11827,0.11755,0.10452,0.089297,0.093124
0.11115,0.093417,0.12559,0.10036,0.10207,0.11785,0.11704,0.10398,0.088717,0.092542
0.1106,0.092832,0.1252,0.099812,0.10152,0.11744,0.11653,0.10345,0.088144,0.091964
0.11006,0.092252,0.12481,0.099273,0.10098,0.11703,0.11603,0.10292,0.087576,0.091393
0.10952,0.091677,0.12443,0.098738,0.10044,0.11662,0.11553,0.10239,0.087014,0.090827
0.10898,0.091108,0.12404,0.098208,0.099901,0.11621,0.11503,0.10187,0.086459,0.090267
0.10845,0.090544,0.12366,0.097683,0.099369,0.11581,0.11453,0.10135,0.085909,0.089713
0.10792,0.089986,0.12328,0.097162,0.098841,0.1154,0.11404,0.10084,0.085365,0.089164
0.1074,0.089432,0.1229,0.096645,0.098318,0.115,0.11355,0.10033,0.084827,0.08862
0.10688,0.088884,0.12252,0.096133,0.097798,0.1146,0.11306,0.099819,0.084295,0.088082
0.10637,0.088341,0.12215,0.095625,0.097283,0.1142,0.11258,0.099316,0.083768,0.08755
0.10586,0.087804,0.12177,0.095122,0.096771,0.11381,0.1121,0.098816,0.083247,0.087022
0.10535,0.087271,0.1214,0.094622,0.096264,0.11341,0.11162,0.098321,0.082732,0.0865
0.10485,0.086743,0.12103,0.094127,0.095761,0.11302,0.11115,0.097829,0.082222,0.085984
0.10436,0.08622,0.12066,0.093637,0.095262,0.11263,0.11068,0.097341,0.081717,0.085472
0.10386,0.085703,0.12029,0.09315,0.094767,0.11224,0.11021,0.096856,0.081218,0.084966
0.10337,0.08519,0.11993,0.092668,0.094276,0.11186,0.10975,0.096375,0.080724,0.084464
0.10289,0.084682,0.11956,0.092189,0.093788,0.11147,0.10929,0.095898,0.080236,0.083968
0.10241,0.084178,0.1192,0.091715,0.093305,0.11109,0.10883,0.095425,0.079753,0.083477
0.10193,0.08368,0.11884,0.091245,0.092826,0.11071,0.10837,0.094955,0.079275,0.08299
0.10146,0.083186,0.11848,0.090779,0.09235,0.11033,0.10792,0.094488,0.078802,0.082509
0.10099,0.082696,0.11812,0.090317,0.091878,0.10996,0.10747,0.094026,0.078334,0.082032
0.10052,0.082212,0.11776,0.089858,0.09141,0.10958,0.10703,0.093566,0.077871,0.08156
0.10006,0.081732,0.11741,0.089404,0.090946,0.10921,0.10658,0.09311,0.077413,0.081093
0.099602,0.081256,0.11705,0.088954,0.090485,0.10884,0.10614,0.092658,0.07696,0.080631
0.099148,0.080785,0.1167,0.088507,0.090028,0.10847,0.10571,0.092209,0.076512,0.080173
0.098697,0.080318,0.11635,0.088064,0.089575,0.1081,0.10527,0.091764,0.076069,0.07972
0.098251,0.079856,0.116,0.087625,0.089125,0.10774,0.10484,0.091321,0.07563,0.079271
0.097808,0.079398,0.11565,0.08719,0.088679,0.10738,0.10441,0.090883,0.075196,0.078827
0.097368,0.078945,0.11531,0.086758,0.088236,0.10701,0.10398,0.090447,0.074767,0.078387
0.096932,0.078495,0.11496,0.086331,0.087797,0.10665,0.10356,0.090015,0.074343,0.077952
0.0965,0.07805,0.11462,0.085906,0.087362,0.1063,0.10314,0.089586,0.073923,0.077521
0.096071,0.077609,0.11428,0.085486,0.08693,0.10594,0.10272,0.08916,0.073507,0.077094
0.095646,0.077172,0.11394,0.085069,0.086501,0.10559,0.10231,0.088738,0.073096,0.076672
0.095225,0.07674,0.1136,0.084655,0.086076,0.10523,0.10189,0.088319,0.072689,0.076254
0.094806,0.076311,0.11326,0.084245,0.085654,0.10488,0.10148,0.087902,0.072287,0.07584
0.094392,0.075887,0.11292,0.083839,0.085236,0.10454,0.10108,0.08749,0.071889,0.07543
0.09398,0.075466,0.11259,0.083436,0.084821,0.10419,0.10067,0.08708,0.071495,0.075025
0.093572,0.07505,0.11226,0.083037,0.084409,0.10384,0.10027,0.086673,0.071105,0.074623
0.093168,0.074637,0.11192,0.08264,0.084001,0.1035,0.099872,0.08627,0.07072,0.074226
0.092766,0.074228,0.11159,0.082248,0.083596,0.10316,0.099475,0.085869,0.070339,0.073832
0.092368,0.073823,0.11126,0.081858,0.083194,0.10282,0.099081,0.085472,0.069961,0.073443
0.091973,0.073422,0.11094,0.081472,0.082795,0.10248,0.09869,0.085077,0.069588,0.073057
0.091582,0.073025,0.11061,0.08109,0.082399,0.10214,0.098301,0.084686,0.069219,0.072675
0.091194,0.072631,0.11029,0.08071,0.082007,0.10181,0.097915,0.084297,0.068854,0.072297
0.090809,0.072241,0.10996,0.080334,0.081618,0.10148,0.097531,0.083912,0.068493,0.071923
0.090427,0.071855,0.10964,0.079961,0.081232,0.10114,0.09715,0.083529,0.068135,0.071553
0.090048,0.071473,0.10932,0.079591,0.080849,0.10081,0.096771,0.083149,0.067782,0.071186
0.089672,0.071094,0.109,0.079224,0.080469,0.10049,0.096395,0.082772,0.067432,0.070823
0.0893,0.070718,0.10868,0.078861,0.080092,0.10016,0.096021,0.082398,0.067086,0.070464
0.08893,0.070346,0.10837,0.0785,0.079718,0.099835,0.09565,0.082027,0.066743,0.070108
0.088564,0.069978,0.10805,0.078143,0.079347,0.099512,0.095281,0.081659,0.066405,0.069756
0.0882,0.069613,0.10774,0.077789,0.078979,0.09919,0.094915,0.081293,0.06607,0.069407
0.08784,0.069252,0.10742,0.077437,0.078614,0.09887,0.094551,0.08093,0.065738,0.069062
0.087482,0.068894,0.10711,0.077089,0.078252,0.098552,0.094189,0.08057,0.06541,0.068721
0.087127,0.068539,0.1068,0.076744,0.077893,0.098235,0.09383,0.080213,0.065086,0.068382
0.086776,0.068188,0.10649,0.076401,0.077536,0.09792,0.093473,0.079858,0.064765,0.068048
0.086427,0.06784,0.10619,0.076062,0.077183,0.097607,0.093118,0.079507,0.064448,0.067716
